Job 1812: Waiting time = 10.3904925 | Resolution time = 0.0013202999999961662 | Resolution type = None
Job 1813: Waiting time = 10.378097800000006 | Resolution time = 0.0012628000000063366 | Resolution type = None
Job 1814: Waiting time = 10.360956299999998 | Resolution time = 0.0012850999999969304 | Resolution type = None
Job 1815: Waiting time = 10.349808799999998 | Resolution time = 0.0016828000000046472 | Resolution type = None
Job 1816: Waiting time = 10.3347482 | Resolution time = 0.0015138999999990688 | Resolution type = None
Job 1817: Waiting time = 10.306588400000003 | Resolution time = 0.002075400000002503 | Resolution type = None
Job 1818: Waiting time = 10.287137400000006 | Resolution time = 0.0032142000000021653 | Resolution type = None
Job 1819: Waiting time = 10.261890899999997 | Resolution time = 0.003675799999996343 | Resolution type = None
Job 1820: Waiting time = 10.237105 | Resolution time = 0.001385600000006093 | Resolution type = None
Job 1821: Waiting time = 10.216557700000003 | Resolution time = 0.0013158000000004222 | Resolution type = None
Job 1822: Waiting time = 10.205158399999995 | Resolution time = 0.0012040000000013151 | Resolution type = None
Job 1823: Waiting time = 10.188708300000002 | Resolution time = 0.0016610999999926435 | Resolution type = None
Job 1824: Waiting time = 10.161743299999998 | Resolution time = 0.0030949000000006777 | Resolution type = None
Job 1825: Waiting time = 10.148902300000003 | Resolution time = 0.0016283000000072434 | Resolution type = None
Job 1826: Waiting time = 10.132060300000006 | Resolution time = 0.0013306000000028462 | Resolution type = None
Job 1827: Waiting time = 10.101789500000002 | Resolution time = 0.0013902999999970689 | Resolution type = None
Job 1828: Waiting time = 10.089985200000001 | Resolution time = 0.0013755999999958135 | Resolution type = None
Job 1829: Waiting time = 10.074854099999996 | Resolution time = 0.0012691000000017993 | Resolution type = None
Job 1830: Waiting time = 10.0438227 | Resolution time = 0.0013834999999957631 | Resolution type = None
Job 1831: Waiting time = 10.015929399999997 | Resolution time = 0.001296299999999917 | Resolution type = None
Job 1832: Waiting time = 10.001907600000003 | Resolution time = 0.001480799999995952 | Resolution type = None
Job 1833: Waiting time = 9.971989800000003 | Resolution time = 0.0013684999999981073 | Resolution type = None
Job 1834: Waiting time = 9.940471600000002 | Resolution time = 0.002952600000000416 | Resolution type = None
Job 1835: Waiting time = 9.929029900000003 | Resolution time = 0.0020124999999993065 | Resolution type = None
Job 1836: Waiting time = 9.899537000000002 | Resolution time = 0.0012480999999979758 | Resolution type = None
Job 1837: Waiting time = 9.878612500000003 | Resolution time = 0.0013037999999951921 | Resolution type = None
Job 1838: Waiting time = 9.845676399999995 | Resolution time = 0.0011968000000024404 | Resolution type = None
Job 1839: Waiting time = 9.817620500000004 | Resolution time = 0.0013865000000023997 | Resolution type = None
Job 1840: Waiting time = 9.791558600000002 | Resolution time = 0.0012222999999949025 | Resolution type = None
Job 1841: Waiting time = 9.760271499999995 | Resolution time = 0.001222399999996071 | Resolution type = None
Job 1842: Waiting time = 9.747333500000003 | Resolution time = 0.001228499999996302 | Resolution type = None
Job 1843: Waiting time = 9.714619399999997 | Resolution time = 0.0012127999999975714 | Resolution type = None
Job 1844: Waiting time = 9.6877457 | Resolution time = 0.0012214999999997644 | Resolution type = None
Job 1845: Waiting time = 9.6672564 | Resolution time = 0.0030079000000071687 | Resolution type = None
Job 1846: Waiting time = 9.640831200000001 | Resolution time = 0.0038965999999973633 | Resolution type = None
Job 1847: Waiting time = 9.612338600000001 | Resolution time = 0.0014125000000007049 | Resolution type = None
Job 1848: Waiting time = 9.587158799999997 | Resolution time = 0.0014295000000004165 | Resolution type = None
Job 1849: Waiting time = 9.570733600000004 | Resolution time = 0.0012293000000056509 | Resolution type = None
Job 1850: Waiting time = 9.543195000000004 | Resolution time = 0.001226099999996677 | Resolution type = None
Job 1851: Waiting time = 9.525038299999999 | Resolution time = 0.0012982000000008043 | Resolution type = None
Job 1852: Waiting time = 9.509317199999998 | Resolution time = 0.0012611000000006811 | Resolution type = None
Job 1853: Waiting time = 9.475994 | Resolution time = 0.0011999000000031401 | Resolution type = None
Job 1854: Waiting time = 9.450322300000003 | Resolution time = 0.0014493999999984908 | Resolution type = None
Job 1855: Waiting time = 9.4223796 | Resolution time = 0.0028126999999997793 | Resolution type = None
Job 1856: Waiting time = 9.409712299999995 | Resolution time = 0.001337800000001721 | Resolution type = None
Job 1857: Waiting time = 9.395995799999994 | Resolution time = 0.0012697999999957688 | Resolution type = None
Job 1858: Waiting time = 9.3785673 | Resolution time = 0.0013509999999925526 | Resolution type = None
Job 1859: Waiting time = 9.347933000000005 | Resolution time = 0.0012958000000011793 | Resolution type = None
Job 1860: Waiting time = 9.313749399999999 | Resolution time = 0.0012181000000026643 | Resolution type = None
Job 1861: Waiting time = 9.290703900000004 | Resolution time = 0.0012014000000064584 | Resolution type = None
Job 1862: Waiting time = 9.275018300000006 | Resolution time = 0.0012183999999990647 | Resolution type = None
Job 1863: Waiting time = 9.242096000000004 | Resolution time = 0.0012890999999939368 | Resolution type = None
Job 1864: Waiting time = 9.211437500000002 | Resolution time = 0.001216999999996915 | Resolution type = None
Job 1865: Waiting time = 9.187591500000003 | Resolution time = 0.0012766999999982431 | Resolution type = None
Job 1866: Waiting time = 9.1589229 | Resolution time = 0.0035300999999989813 | Resolution type = None
Job 1867: Waiting time = 9.143558299999995 | Resolution time = 0.0013637999999929207 | Resolution type = None
Job 1868: Waiting time = 9.112688200000001 | Resolution time = 0.0014341000000044346 | Resolution type = None
Job 1869: Waiting time = 9.085960399999998 | Resolution time = 0.001295900000002348 | Resolution type = None
Job 1870: Waiting time = 9.0733417 | Resolution time = 0.001244700000007981 | Resolution type = None
Job 1871: Waiting time = 9.0359737 | Resolution time = 0.0012595999999973628 | Resolution type = None
Job 1872: Waiting time = 9.0144716 | Resolution time = 0.0012102999999967778 | Resolution type = None
Job 1873: Waiting time = 8.983378299999998 | Resolution time = 0.001216999999996915 | Resolution type = None
Job 1874: Waiting time = 8.968440699999995 | Resolution time = 0.0012270000000071946 | Resolution type = None
Job 1875: Waiting time = 8.956891900000002 | Resolution time = 0.0017448999999984949 | Resolution type = None
Job 1876: Waiting time = 8.9430652 | Resolution time = 0.002149000000002843 | Resolution type = None
Job 1877: Waiting time = 8.930229600000004 | Resolution time = 0.0014539000000013402 | Resolution type = None
Job 1878: Waiting time = 8.8964183 | Resolution time = 0.0016119000000003325 | Resolution type = None
Job 1879: Waiting time = 8.869077599999997 | Resolution time = 0.001295799999994074 | Resolution type = None
Job 1880: Waiting time = 8.850684600000001 | Resolution time = 0.0012876999999988925 | Resolution type = None
Job 1881: Waiting time = 8.821485500000001 | Resolution time = 0.0012319999999945708 | Resolution type = None
Job 1882: Waiting time = 8.809153799999997 | Resolution time = 0.0012295000000008827 | Resolution type = None
Job 1883: Waiting time = 8.777215900000002 | Resolution time = 0.0012287999999998078 | Resolution type = None
Job 1884: Waiting time = 8.761605799999998 | Resolution time = 0.001258600000006993 | Resolution type = None
Job 1885: Waiting time = 8.727327899999999 | Resolution time = 0.0012575000000083492 | Resolution type = None
Job 1886: Waiting time = 8.705868700000003 | Resolution time = 0.001862600000002601 | Resolution type = None
Job 1887: Waiting time = 8.691954600000003 | Resolution time = 0.0016315999999960695 | Resolution type = None
Job 1888: Waiting time = 8.677004700000005 | Resolution time = 0.0017047000000047774 | Resolution type = None
Job 1889: Waiting time = 8.662168999999999 | Resolution time = 0.001674699999995255 | Resolution type = None
Job 1890: Waiting time = 8.633392200000003 | Resolution time = 0.0013982999999910817 | Resolution type = None
Job 1891: Waiting time = 8.618005500000002 | Resolution time = 0.0012579999999999814 | Resolution type = None
Job 1892: Waiting time = 8.601609799999999 | Resolution time = 0.0012720000000001619 | Resolution type = None
Job 1893: Waiting time = 8.572981900000002 | Resolution time = 0.0012346999999977015 | Resolution type = None
Job 1894: Waiting time = 8.5504721 | Resolution time = 0.0012914999999935617 | Resolution type = None
Job 1895: Waiting time = 8.522015500000002 | Resolution time = 0.0012573999999929697 | Resolution type = None
Job 1896: Waiting time = 8.452524600000004 | Resolution time = 0.0012313999999946645 | Resolution type = None
Job 1897: Waiting time = 8.434000500000003 | Resolution time = 0.002070000000003347 | Resolution type = None
Job 1898: Waiting time = 8.422014899999994 | Resolution time = 0.0012687000000042303 | Resolution type = None
Job 1899: Waiting time = 8.405926399999998 | Resolution time = 0.0013158999999944854 | Resolution type = None
Job 1900: Waiting time = 8.376624900000003 | Resolution time = 0.0016298999999975194 | Resolution type = None
Job 1901: Waiting time = 8.346529799999999 | Resolution time = 0.0019814999999994143 | Resolution type = None
Job 1902: Waiting time = 8.330826900000005 | Resolution time = 0.0013136000000031345 | Resolution type = None
Job 1903: Waiting time = 8.301267199999998 | Resolution time = 0.0012766999999982431 | Resolution type = None
Job 1904: Waiting time = 8.286479300000003 | Resolution time = 0.0012736000000046488 | Resolution type = None
Job 1905: Waiting time = 8.2715441 | Resolution time = 0.001275399999997262 | Resolution type = None
Job 1906: Waiting time = 8.2424271 | Resolution time = 0.0012102999999967778 | Resolution type = None
Job 1907: Waiting time = 8.211810399999997 | Resolution time = 0.0014964000000006195 | Resolution type = None
Job 1908: Waiting time = 8.197601299999995 | Resolution time = 0.0022165000000029522 | Resolution type = None
Job 1909: Waiting time = 8.171270800000002 | Resolution time = 0.0012295999999949458 | Resolution type = None
Job 1910: Waiting time = 8.151947400000005 | Resolution time = 0.0012982999999948674 | Resolution type = None
Job 1911: Waiting time = 8.120985000000005 | Resolution time = 0.00223169999999584 | Resolution type = None
Job 1912: Waiting time = 8.097176900000001 | Resolution time = 0.0018970000000066989 | Resolution type = None
Job 1913: Waiting time = 8.064212600000005 | Resolution time = 0.0014022000000011303 | Resolution type = None
Job 1914: Waiting time = 8.037486000000001 | Resolution time = 0.0014256999999915365 | Resolution type = None
Job 1915: Waiting time = 8.020119800000003 | Resolution time = 0.0014547000000035837 | Resolution type = None
Job 1916: Waiting time = 8.006009800000001 | Resolution time = 0.0013245999999966784 | Resolution type = None
Job 1917: Waiting time = 7.9923383 | Resolution time = 0.0019053999999911753 | Resolution type = None
Job 1918: Waiting time = 7.9602423999999985 | Resolution time = 0.0017743999999950688 | Resolution type = None
Job 1919: Waiting time = 7.932585600000003 | Resolution time = 0.001272399999997731 | Resolution type = None
Job 1920: Waiting time = 7.914966399999997 | Resolution time = 0.0012783999999967932 | Resolution type = None
Job 1921: Waiting time = 7.887942100000004 | Resolution time = 0.001820599999994954 | Resolution type = None
Job 1922: Waiting time = 7.870544899999999 | Resolution time = 0.0017788999999979183 | Resolution type = None
Job 1923: Waiting time = 7.859597000000001 | Resolution time = 0.0013245999999966784 | Resolution type = None
Job 1924: Waiting time = 7.843061500000005 | Resolution time = 0.0013099999999965917 | Resolution type = None
Job 1925: Waiting time = 7.8288808 | Resolution time = 0.0012270000000071946 | Resolution type = None
Job 1926: Waiting time = 7.815850500000003 | Resolution time = 0.0012095000000016398 | Resolution type = None
Job 1927: Waiting time = 7.799127000000006 | Resolution time = 0.0013050999999961732 | Resolution type = None
Job 1928: Waiting time = 7.7736795 | Resolution time = 0.001890400000000625 | Resolution type = None
Job 1929: Waiting time = 7.755680400000003 | Resolution time = 0.0019339000000044848 | Resolution type = None
Job 1930: Waiting time = 7.741043099999999 | Resolution time = 0.0012883999999999673 | Resolution type = None
Job 1931: Waiting time = 7.728557000000002 | Resolution time = 0.001260199999997269 | Resolution type = None
Job 1932: Waiting time = 7.712887700000003 | Resolution time = 0.0015518000000014354 | Resolution type = None
Job 1933: Waiting time = 7.699956 | Resolution time = 0.003775499999996157 | Resolution type = None
Job 1934: Waiting time = 7.691479000000001 | Resolution time = 0.0038151999999982422 | Resolution type = None
Job 1935: Waiting time = 7.675527899999999 | Resolution time = 0.0028147999999958984 | Resolution type = None
Job 1936: Waiting time = 7.643335200000003 | Resolution time = 0.001336300000005508 | Resolution type = None
Job 1937: Waiting time = 7.614947000000001 | Resolution time = 0.0016024000000030014 | Resolution type = None
Job 1938: Waiting time = 7.583550600000002 | Resolution time = 0.0012576000000024123 | Resolution type = None
Job 1939: Waiting time = 7.5722748999999965 | Resolution time = 0.0012504000000035376 | Resolution type = None
Job 1940: Waiting time = 7.558266399999994 | Resolution time = 0.0034522999999992976 | Resolution type = None
Job 1941: Waiting time = 7.5461861 | Resolution time = 0.003760800000002007 | Resolution type = None
Job 1942: Waiting time = 7.532185599999998 | Resolution time = 0.004072399999998311 | Resolution type = None
Job 1943: Waiting time = 7.520701299999999 | Resolution time = 0.0031002999999927283 | Resolution type = None
Job 1944: Waiting time = 7.494427800000004 | Resolution time = 0.0012874999999965553 | Resolution type = None
Job 1945: Waiting time = 7.477396599999999 | Resolution time = 0.002439600000009534 | Resolution type = None
Job 1946: Waiting time = 7.4498133999999965 | Resolution time = 0.0015368999999907373 | Resolution type = None
Job 1947: Waiting time = 7.435229700000001 | Resolution time = 0.0012478999999956386 | Resolution type = None
Job 1948: Waiting time = 7.4199141 | Resolution time = 0.0012830999999948745 | Resolution type = None
Job 1949: Waiting time = 7.388754800000001 | Resolution time = 0.0012830000000008113 | Resolution type = None
Job 1950: Waiting time = 7.372901600000006 | Resolution time = 0.0016901999999987538 | Resolution type = None
Job 1951: Waiting time = 7.3588229 | Resolution time = 0.001333000000002471 | Resolution type = None
Job 1952: Waiting time = 7.333015799999998 | Resolution time = 0.0013097000000072967 | Resolution type = None
Job 1953: Waiting time = 7.317004799999999 | Resolution time = 0.0012224000000031765 | Resolution type = None
Job 1954: Waiting time = 7.3026186999999965 | Resolution time = 0.001272100000008436 | Resolution type = None
Job 1955: Waiting time = 7.289360500000001 | Resolution time = 0.0012316999999981704 | Resolution type = None
Job 1956: Waiting time = 7.2740176000000005 | Resolution time = 0.0012204999999951838 | Resolution type = None
Job 1957: Waiting time = 7.260307300000001 | Resolution time = 0.0028828999999959137 | Resolution type = None
Job 1958: Waiting time = 7.246321299999998 | Resolution time = 0.001308599999994442 | Resolution type = None
Job 1959: Waiting time = 7.228936699999998 | Resolution time = 0.0012313999999946645 | Resolution type = None
Job 1960: Waiting time = 7.215939599999999 | Resolution time = 0.0012957000000071162 | Resolution type = None
Job 1961: Waiting time = 7.1843053999999995 | Resolution time = 0.0019001000000002932 | Resolution type = None
Job 1962: Waiting time = 7.152337799999998 | Resolution time = 0.0013332999999988715 | Resolution type = None
Job 1963: Waiting time = 7.123912099999998 | Resolution time = 0.0012726999999941313 | Resolution type = None
Job 1964: Waiting time = 7.097628499999999 | Resolution time = 0.0012072999999972467 | Resolution type = None
Job 1965: Waiting time = 7.063082399999999 | Resolution time = 0.0012986999999995419 | Resolution type = None
Job 1966: Waiting time = 7.036492800000005 | Resolution time = 0.0012787999999943622 | Resolution type = None
Job 1967: Waiting time = 7.021370099999999 | Resolution time = 0.0012454999999960137 | Resolution type = None
Job 1968: Waiting time = 6.999330999999998 | Resolution time = 0.002498200000005113 | Resolution type = None
Job 1969: Waiting time = 6.981127999999998 | Resolution time = 0.003947699999997667 | Resolution type = None
Job 1970: Waiting time = 6.955960599999997 | Resolution time = 0.0035944000000043275 | Resolution type = None
Job 1971: Waiting time = 6.929740199999998 | Resolution time = 0.003998299999999233 | Resolution type = None
Job 1972: Waiting time = 6.913975999999998 | Resolution time = 0.0042504999999977144 | Resolution type = None
Job 1973: Waiting time = 6.8975281999999964 | Resolution time = 0.002119000000000426 | Resolution type = None
Job 1974: Waiting time = 6.874231300000005 | Resolution time = 0.0014439999999993347 | Resolution type = None
Job 1975: Waiting time = 6.855572499999994 | Resolution time = 0.001849699999993959 | Resolution type = None
Job 1976: Waiting time = 6.847170499999997 | Resolution time = 0.0018051999999997292 | Resolution type = None
Job 1977: Waiting time = 6.834152899999999 | Resolution time = 0.0012236999999970521 | Resolution type = None
Job 1978: Waiting time = 6.815995899999997 | Resolution time = 0.0012594999999961942 | Resolution type = None
Job 1979: Waiting time = 6.7853104 | Resolution time = 0.0013972000000066487 | Resolution type = None
Job 1980: Waiting time = 6.757340900000003 | Resolution time = 0.0012332999999955518 | Resolution type = None
Job 1981: Waiting time = 6.728470199999997 | Resolution time = 0.0012533000000019001 | Resolution type = None
Job 1982: Waiting time = 6.7115042 | Resolution time = 0.0012415999999930705 | Resolution type = None
Job 1983: Waiting time = 6.681872599999998 | Resolution time = 0.0024249999999952365 | Resolution type = None
Job 1984: Waiting time = 6.669840499999999 | Resolution time = 0.003418799999998612 | Resolution type = None
Job 1985: Waiting time = 6.654572999999999 | Resolution time = 0.0036653000000015368 | Resolution type = None
Job 1986: Waiting time = 6.6318208 | Resolution time = 0.005146699999997395 | Resolution type = None
Job 1987: Waiting time = 6.621560199999998 | Resolution time = 0.004781699999995226 | Resolution type = None
Job 1988: Waiting time = 6.606594100000002 | Resolution time = 0.0034945000000021764 | Resolution type = None
Job 1989: Waiting time = 6.5943757000000005 | Resolution time = 0.001853500000002839 | Resolution type = None
Job 1990: Waiting time = 6.581401799999995 | Resolution time = 0.0016306999999926575 | Resolution type = None
Job 1991: Waiting time = 6.565963599999996 | Resolution time = 0.0015540999999927863 | Resolution type = None
Job 1992: Waiting time = 6.551984400000002 | Resolution time = 0.0014002000000061798 | Resolution type = None
Job 1993: Waiting time = 6.537550599999996 | Resolution time = 0.0013414000000082638 | Resolution type = None
Job 1994: Waiting time = 6.5231244 | Resolution time = 0.0012875000000036607 | Resolution type = None
Job 1995: Waiting time = 6.508008399999994 | Resolution time = 0.001311600000008184 | Resolution type = None
Job 1996: Waiting time = 6.492775399999999 | Resolution time = 0.0031520000000000437 | Resolution type = None
Job 1997: Waiting time = 6.481313100000001 | Resolution time = 0.002637100000001169 | Resolution type = None
Job 1998: Waiting time = 6.451120199999998 | Resolution time = 0.0023485000000036393 | Resolution type = None
Job 1999: Waiting time = 6.435913600000006 | Resolution time = 0.0014653999999936218 | Resolution type = None
Job 2000: Waiting time = 6.407906399999995 | Resolution time = 0.001655399999997087 | Resolution type = None
Job 2001: Waiting time = 6.379343200000001 | Resolution time = 0.0013151000000064528 | Resolution type = None
Job 2002: Waiting time = 6.361356499999999 | Resolution time = 0.0014077000000085604 | Resolution type = None
Job 2003: Waiting time = 6.347869899999999 | Resolution time = 0.0013594999999924084 | Resolution type = None
Job 2004: Waiting time = 6.332214100000002 | Resolution time = 0.0013281000000020526 | Resolution type = None
Job 2005: Waiting time = 6.3227732 | Resolution time = 0.0035583000000016796 | Resolution type = None
Job 2006: Waiting time = 6.307911699999998 | Resolution time = 0.0021888999999930547 | Resolution type = None
Job 2007: Waiting time = 6.292346100000003 | Resolution time = 0.001796800000001042 | Resolution type = None
Job 2008: Waiting time = 6.263647200000001 | Resolution time = 0.0017068000000008965 | Resolution type = None
Job 2009: Waiting time = 6.2505880000000005 | Resolution time = 0.0013190999999963537 | Resolution type = None
Job 2010: Waiting time = 6.222369999999998 | Resolution time = 0.0014176999999975237 | Resolution type = None
Job 2011: Waiting time = 6.1920094999999975 | Resolution time = 0.0012654000000011933 | Resolution type = None
Job 2012: Waiting time = 6.177174199999996 | Resolution time = 0.0016390999999984501 | Resolution type = None
Job 2013: Waiting time = 6.1612297 | Resolution time = 0.0018712999999976887 | Resolution type = None
Job 2014: Waiting time = 6.1478230000000025 | Resolution time = 0.0028409000000024776 | Resolution type = None
Job 2015: Waiting time = 6.117934900000002 | Resolution time = 0.0014047000000019239 | Resolution type = None
Job 2016: Waiting time = 6.1017285 | Resolution time = 0.0013306999999969094 | Resolution type = None
Job 2017: Waiting time = 6.0856277999999975 | Resolution time = 0.00211670000000197 | Resolution type = None
Job 2018: Waiting time = 6.076326000000002 | Resolution time = 0.0028403999999966345 | Resolution type = None
Job 2019: Waiting time = 6.048312800000005 | Resolution time = 0.00288250000000545 | Resolution type = None
Job 2020: Waiting time = 6.017926599999996 | Resolution time = 0.0044392000000001985 | Resolution type = None
Job 2021: Waiting time = 6.008359200000001 | Resolution time = 0.004241299999996784 | Resolution type = None
Job 2022: Waiting time = 5.995625599999997 | Resolution time = 0.00342990000000043 | Resolution type = None
Job 2023: Waiting time = 5.966787099999998 | Resolution time = 0.003714000000009321 | Resolution type = None
Job 2024: Waiting time = 5.9384780999999975 | Resolution time = 0.004784399999991251 | Resolution type = None
Job 2025: Waiting time = 5.913738700000003 | Resolution time = 0.004334199999995292 | Resolution type = None
Job 2026: Waiting time = 5.901962699999999 | Resolution time = 0.004069600000008222 | Resolution type = None
Job 2027: Waiting time = 5.887866100000004 | Resolution time = 0.003922699999996837 | Resolution type = None
Job 2028: Waiting time = 5.876580400000002 | Resolution time = 0.004926499999996281 | Resolution type = None
Job 2029: Waiting time = 5.849064500000004 | Resolution time = 0.001991099999997914 | Resolution type = None
Job 2030: Waiting time = 5.8167525 | Resolution time = 0.0029499000000043907 | Resolution type = None
Job 2031: Waiting time = 5.787710800000006 | Resolution time = 0.0025534000000035917 | Resolution type = None
Job 2032: Waiting time = 5.757292100000001 | Resolution time = 0.001503399999997157 | Resolution type = None
Job 2033: Waiting time = 5.729586099999999 | Resolution time = 0.004360300000001871 | Resolution type = None
Job 2034: Waiting time = 5.716851900000002 | Resolution time = 0.004138400000002207 | Resolution type = None
Job 2035: Waiting time = 5.687531700000001 | Resolution time = 0.0033280999999973915 | Resolution type = None
Job 2036: Waiting time = 5.658287399999999 | Resolution time = 0.0016171000000042568 | Resolution type = None
Job 2037: Waiting time = 5.634984100000004 | Resolution time = 0.0029569000000009282 | Resolution type = None
Job 2038: Waiting time = 5.623135900000001 | Resolution time = 0.004402700000007087 | Resolution type = None
Job 2039: Waiting time = 5.609448300000004 | Resolution time = 0.005391100000004201 | Resolution type = None
Job 2040: Waiting time = 5.585947400000002 | Resolution time = 0.004855499999997903 | Resolution type = None
Job 2041: Waiting time = 5.572583900000005 | Resolution time = 0.004520100000000582 | Resolution type = None
Job 2042: Waiting time = 5.523594900000006 | Resolution time = 0.004630900000002214 | Resolution type = None
Job 2043: Waiting time = 5.500340299999998 | Resolution time = 0.004548400000004449 | Resolution type = None
Job 2044: Waiting time = 5.490308399999996 | Resolution time = 0.0031299000000046817 | Resolution type = None
Job 2045: Waiting time = 5.4753343 | Resolution time = 0.003984600000002558 | Resolution type = None
Job 2046: Waiting time = 5.464657899999999 | Resolution time = 0.0021640000000076043 | Resolution type = None
Job 2047: Waiting time = 5.4493360999999965 | Resolution time = 0.003736199999998746 | Resolution type = None
Job 2048: Waiting time = 5.423317699999998 | Resolution time = 0.0014441999999945665 | Resolution type = None
Job 2049: Waiting time = 5.392095400000002 | Resolution time = 0.0014970999999945889 | Resolution type = None
Job 2050: Waiting time = 5.383053400000001 | Resolution time = 0.004094099999996104 | Resolution type = None
Job 2051: Waiting time = 5.369795400000001 | Resolution time = 0.003932300000002442 | Resolution type = None
Job 2052: Waiting time = 5.356709299999999 | Resolution time = 0.0037981000000044673 | Resolution type = None
Job 2053: Waiting time = 5.3297304000000025 | Resolution time = 0.004025900000002025 | Resolution type = None
Job 2054: Waiting time = 5.313329500000002 | Resolution time = 0.002911099999998612 | Resolution type = None
Job 2055: Waiting time = 5.284974699999999 | Resolution time = 0.0019348000000007914 | Resolution type = None
Job 2056: Waiting time = 5.275828300000001 | Resolution time = 0.00470849999999956 | Resolution type = None
Job 2057: Waiting time = 5.2497332999999955 | Resolution time = 0.005928599999997175 | Resolution type = None
Job 2058: Waiting time = 5.237465200000003 | Resolution time = 0.004810399999989556 | Resolution type = None
Job 2059: Waiting time = 5.221400300000006 | Resolution time = 0.003989099999998302 | Resolution type = None
Job 2060: Waiting time = 5.197323700000005 | Resolution time = 0.004779299999995601 | Resolution type = None
Job 2061: Waiting time = 5.1862410000000025 | Resolution time = 0.004899599999994564 | Resolution type = None
Job 2062: Waiting time = 5.159539599999995 | Resolution time = 0.0014762000000061448 | Resolution type = None
Job 2063: Waiting time = 5.146463100000005 | Resolution time = 0.0030622000000022354 | Resolution type = None
Job 2064: Waiting time = 5.134064699999996 | Resolution time = 0.001473500000003014 | Resolution type = None
Job 2065: Waiting time = 5.104911699999995 | Resolution time = 0.001463899999997409 | Resolution type = None
Job 2066: Waiting time = 5.0906989 | Resolution time = 0.001666499999998905 | Resolution type = None
Job 2067: Waiting time = 5.059410500000006 | Resolution time = 0.0029216000000005238 | Resolution type = None
Job 2068: Waiting time = 5.047323800000001 | Resolution time = 0.005046600000000012 | Resolution type = None
Job 2069: Waiting time = 5.040179400000007 | Resolution time = 0.004571800000000792 | Resolution type = None
Job 2070: Waiting time = 5.012563999999998 | Resolution time = 0.003679499999996949 | Resolution type = None
Job 2071: Waiting time = 4.996109799999999 | Resolution time = 0.004905299999997226 | Resolution type = None
Job 2072: Waiting time = 4.985100699999997 | Resolution time = 0.004074199999998029 | Resolution type = None
Job 2073: Waiting time = 4.961615600000002 | Resolution time = 0.004190000000001248 | Resolution type = None
Job 2074: Waiting time = 4.956807900000001 | Resolution time = 0.008728300000001354 | Resolution type = None
Job 2075: Waiting time = 4.9460168999999965 | Resolution time = 0.004198999999999842 | Resolution type = None
Job 2076: Waiting time = 4.934028300000001 | Resolution time = 0.0036404999999959387 | Resolution type = None
Job 2077: Waiting time = 4.920829400000002 | Resolution time = 0.0021524000000070487 | Resolution type = None
Job 2078: Waiting time = 4.911460400000003 | Resolution time = 0.005789199999995276 | Resolution type = None
Job 2079: Waiting time = 4.899512000000001 | Resolution time = 0.003971100000001115 | Resolution type = None
Job 2080: Waiting time = 4.881979100000002 | Resolution time = 0.004131899999997302 | Resolution type = None
Job 2081: Waiting time = 4.857552899999995 | Resolution time = 0.003993199999996477 | Resolution type = None
Job 2082: Waiting time = 4.8324044999999956 | Resolution time = 0.004363999999995372 | Resolution type = None
Job 2083: Waiting time = 4.809201299999998 | Resolution time = 0.003474299999993491 | Resolution type = None
Job 2084: Waiting time = 4.791492699999999 | Resolution time = 0.00221390000000099 | Resolution type = None
Job 2085: Waiting time = 4.761276299999999 | Resolution time = 0.0021331999999958384 | Resolution type = None
Job 2086: Waiting time = 4.736252900000004 | Resolution time = 0.0034735999999995215 | Resolution type = None
Job 2087: Waiting time = 4.724122600000001 | Resolution time = 0.005203700000002698 | Resolution type = None
Job 2088: Waiting time = 4.751139500000001 | Resolution time = 0.04283760000000569 | Resolution type = None
Job 2089: Waiting time = 4.723606199999999 | Resolution time = 0.00495499999999538 | Resolution type = None
Job 2090: Waiting time = 4.714794599999998 | Resolution time = 0.0042052999999953045 | Resolution type = None
Job 2091: Waiting time = 4.687859699999997 | Resolution time = 0.004284099999999569 | Resolution type = None
Job 2092: Waiting time = 4.659304600000006 | Resolution time = 0.004571999999996024 | Resolution type = None
Job 2093: Waiting time = 4.634653 | Resolution time = 0.005075800000000186 | Resolution type = None
Job 2094: Waiting time = 4.6222742 | Resolution time = 0.00450959999999867 | Resolution type = None
Job 2095: Waiting time = 4.611456599999997 | Resolution time = 0.0054232999999968 | Resolution type = None
Job 2096: Waiting time = 4.581745400000003 | Resolution time = 0.004574399999995649 | Resolution type = None
Job 2097: Waiting time = 4.5564852999999985 | Resolution time = 0.0044807000000020025 | Resolution type = None
Job 2098: Waiting time = 4.533546299999998 | Resolution time = 0.00432679999999408 | Resolution type = None
Job 2099: Waiting time = 4.518164300000002 | Resolution time = 0.004422600000005161 | Resolution type = None
Job 2100: Waiting time = 4.495590400000005 | Resolution time = 0.006687100000000612 | Resolution type = None
Job 2101: Waiting time = 4.469506799999998 | Resolution time = 0.004154100000000938 | Resolution type = None
Job 2102: Waiting time = 4.4551283999999995 | Resolution time = 0.004542399999998281 | Resolution type = None
Job 2103: Waiting time = 4.4472860999999995 | Resolution time = 0.00481160000000358 | Resolution type = None
Job 2104: Waiting time = 4.433954299999996 | Resolution time = 0.004561600000002386 | Resolution type = None
Job 2105: Waiting time = 4.4199496000000025 | Resolution time = 0.004546699999998793 | Resolution type = None
Job 2106: Waiting time = 4.411977399999998 | Resolution time = 0.004205900000002316 | Resolution type = None
